,author,year,title,blob,vader,afinn,blob_zscore,vader_zscore,afinn_zscore,blob_zscore_outliers,vader_zscore_outliers,afinn_zscore_outliers,co2,co2_growth_prct,co2_growth_abs,co2_per_capita,cumulative_co2,coal_co2,coal_co2_per_capita,cumulative_coal_co2
355,mortazavi etal,2019,Analysis.txt,0.0344158,0.217247702,0.030970816,0.723347575,4.805667154,0.951214005,0.723347575,,0.951214005,34468.451,3.37,1125.151,4.895,1375702.128,14781.225,2.099,656506.57
356,moustafa etal,2018,Roof geometry.txt,0.055723014,0.091205921,0.028428094,2.210417282,1.063077339,0.777516732,2.210417282,1.063077339,0.777516732,31607.042,-1.44,-462.402,4.599,1307890.377,13067.147,1.901,627754.514
357,Mudie etal,2013,comercial kitchen.txt,0.02992483,0.079164646,0.01655365,0.409914517,0.70553279,-0.033644795,0.409914517,0.70553279,-0.033644795,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
358,mukherijee,2012,Estimation.txt,0.023077109,0.123749187,0.017060367,-0.068000574,2.029392593,0.000969869,-0.068000574,2.029392593,0.000969869,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
359,mumith,2016,Design.txt,0.041178764,0.117704094,0.018842327,1.19534729,1.849894137,0.122698294,1.19534729,1.849894137,0.122698294,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
360,Newton etal,2011,nanoparticle.txt,0.038836926,0.066197826,0.029176797,1.031906124,0.320505782,0.828661844,1.031906124,0.320505782,0.828661844,34468.451,3.37,1125.151,4.895,1375702.128,14781.225,2.099,656506.57
361,niu etal,2010,Experimental study on a CO2.txt,0.022180122,0.01139645,0.015700828,-0.130602949,-1.306725057,-0.091902372,-0.130602949,-1.306725057,-0.091902372,34974.075,1.47,505.624,4.908,1410676.204,14949.697,2.098,671456.267
362,Noro and Lazzarin,2017,heat pump system.txt,0.028110669,0.073470916,0.018185452,0.283300871,0.536467452,0.0778261,0.283300871,0.536467452,0.0778261,35452.459,-0.12,-43.947,4.75,1552442.538,14360.628,1.924,730640.879
363,nwanya,2011,Climatechange.txt,0.016077457,0.029380216,0.002588279,-0.556519227,-0.772728625,-0.98764077,-0.556519227,-0.772728625,-0.98764077,34974.075,1.47,505.624,4.908,1410676.204,14949.697,2.098,671456.267
364,nygard,2012,Review.txt,0.034603676,0.04115681,0.01092233,0.736459768,-0.423043309,-0.418328905,0.736459768,-0.423043309,-0.418328905,36646.14,2.01,720.402,4.802,1625014.415,14718.145,1.929,759812.726
365,oleg,2010,autonomous energy systems.txt,0.007052981,0.139144835,0.003581479,-1.186354038,2.486539373,-0.919793761,-1.186354038,,-0.919793761,31493.742,2.98,910.212,4.696,1244213.89,12811.338,1.91,601452.662
366,Oleivera,2007,towards a renewable future.txt,0.030778616,0.137919706,0.024615385,0.469501782,2.450161319,0.517064713,0.469501782,,0.517064713,36702.503,0.15,56.363,4.758,1661716.918,14573.219,1.889,774385.946
367,oliveira,2016,Anovel.txt,0.042799675,0.110095556,0.044018817,1.308473632,1.623971934,1.842543042,1.308473632,1.623971934,1.842543042,35452.459,-0.12,-43.947,4.75,1552442.538,14360.628,1.924,730640.879
368,oliveira,2017,GHG.txt,0.024895823,0.098264845,0.021627998,0.05893079,1.272679721,0.312991767,0.05893079,1.272679721,0.312991767,35452.459,-0.12,-43.947,4.75,1552442.538,14360.628,1.924,730640.879
369,omar and shaari,2009,Sizing verification.txt,0.027477485,0.044445455,0.020590868,0.239109739,-0.325392773,0.242143819,0.239109739,-0.325392773,0.242143819,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
370,ong,2011,Experimental.txt,0.006534536,0.023855056,0.003339327,-1.222537245,-0.93678857,-0.936335512,-1.222537245,-0.93678857,-0.936335512,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
371,ong,2014,Reverseflow.txt,0.003054297,0.031133094,0.003880266,-1.46542956,-0.720680005,-0.899383131,-1.46542956,-0.720680005,-0.899383131,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
372,ong,2016,Performance.txt,0.027535334,0.026126563,-0.001476015,0.243147156,-0.869340171,-1.265278915,0.243147156,-0.869340171,-1.265278915,34468.451,3.37,1125.151,4.895,1375702.128,14781.225,2.099,656506.57
373,ong,2016,Review.txt,0.025176069,0.066951692,0.028212596,0.078489716,0.342890501,0.762795726,0.078489716,0.342890501,0.762795726,31607.042,-1.44,-462.402,4.599,1307890.377,13067.147,1.901,627754.514
374,ONG,2016,Reviewofsolar.txt,0.034292385,0.083368939,0.009957326,0.714734196,0.830371902,-0.484249837,0.714734196,0.830371902,-0.484249837,34974.075,1.47,505.624,4.908,1410676.204,14949.697,2.098,671456.267
375,onyelowe,2019,Experimental.txt,0.000765068,0.001247349,0.00327774,-1.625199036,-1.608084804,-0.940542595,-1.625199036,-1.608084804,-0.940542595,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
376,onyelowe,2019,Recycling.txt,0.013488533,0.014859173,0.022336409,-0.737204986,-1.203905567,0.36138441,-0.737204986,-1.203905567,0.36138441,34974.075,1.47,505.624,4.908,1410676.204,14949.697,2.098,671456.267
377,onyelowe,2019,Strength.txt,0.012749072,0.058666023,0.036582694,-0.788813353,0.096862093,1.334570055,-0.788813353,0.096862093,1.334570055,36646.14,2.01,720.402,4.802,1625014.415,14718.145,1.929,759812.726
378,opubo,2013,Ahigh.txt,0.033453565,0.077192383,0.014716027,0.65619138,0.646969877,-0.159175656,0.65619138,0.646969877,-0.159175656,35452.459,-0.12,-43.947,4.75,1552442.538,14360.628,1.924,730640.879
379,oralli,2011,study.txt,0.030473493,0.026363143,0.015002055,0.448206692,-0.862315331,-0.139636616,0.448206692,-0.862315331,-0.139636616,36646.14,2.01,720.402,4.802,1625014.415,14718.145,1.929,759812.726
380,orhan etal,2011,Exergy analysis of heat exchangers.txt,0.009260561,0.040523699,0.007038005,-1.032282956,-0.441842419,-0.683673112,-1.032282956,-0.441842419,-0.683673112,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
381,ouelhazi,2020,Parametric.txt,0.013418791,0.015435135,0.002968286,-0.742072415,-1.186803371,-0.961681879,-0.742072415,-1.186803371,-0.961681879,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
382,oyieke,2018,Interfacial.txt,0.011455384,0.061686473,0.031882071,-0.879102219,0.18654907,1.013463212,-0.879102219,0.18654907,1.013463212,35925.738,1.33,473.278,4.76,1588368.275,14453.702,1.915,745094.581
383,oyieke,2019,Multilayered.txt,0.016048762,0.052027682,0.032925063,-0.558521879,-0.100251809,1.084711596,-0.558521879,-0.100251809,1.084711596,35452.459,-0.12,-43.947,4.75,1552442.538,14360.628,1.924,730640.879
384,oyieke,2020,Experimental.txt,0.013383114,0.04593221,0.027737882,-0.744562341,-0.281246183,0.730367279,-0.744562341,-0.281246183,0.730367279,35534.443,0.71,251.418,4.871,1481493.672,15062.902,2.065,701562.049
385,paine,2018,Evaluating.txt,0.030321117,0.053515833,0.010869565,0.437572061,-0.056063769,-0.421933355,0.437572061,-0.056063769,-0.421933355,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
386,pandey etal,2011,Experimental.txt,-0.007880051,0.026334462,0.016698088,-2.228557855,-0.863166973,-0.023778012,-2.228557855,-0.863166973,-0.023778012,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
387,papadak,2013,Aparametric.txt,0.029951978,0.095013686,0.029170639,0.411809204,1.176142235,0.828241127,0.411809204,1.176142235,0.828241127,35925.738,1.33,473.278,4.76,1588368.275,14453.702,1.915,745094.581
388,patodi,2012,Performance.txt,0.014955107,0.048775,0.000581058,-0.634850106,-0.196834507,-1.124757143,-0.634850106,-0.196834507,-1.124757143,36646.14,2.01,720.402,4.802,1625014.415,14718.145,1.929,759812.726
389,petra etal,2010,advanced zero emission plant.txt,0.006390137,0.01872285,0.004029163,-1.23261513,-1.089180445,-0.889211721,-1.23261513,-1.089180445,-0.889211721,35496.406,-0.11,-38.037,4.81,1516990.078,14718.203,1.994,716280.251
390,petra,2010,advancedzero.txt,0.006390137,0.01872285,0.004029163,-1.23261513,-1.089180445,-0.889211721,-1.23261513,-1.089180445,-0.889211721,34974.075,1.47,505.624,4.908,1410676.204,14949.697,2.098,671456.267
391,pike and slater,2011,examination of their.txt,0.025804902,0.046111168,0.039686976,0.1223771,-0.275932345,1.546628303,0.1223771,-0.275932345,1.546628303,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
392,pillai,2013,Study.txt,0.038771785,0.055997174,0.019590694,1.027359775,0.017615301,0.173820396,1.027359775,0.017615301,0.173820396,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
393,pilpola,2019,Energy.txt,0.019563207,0.073833536,0.01308856,-0.313242276,0.547234803,-0.270350391,-0.313242276,0.547234803,-0.270350391,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
394,poese,2013,Performance.txt,0.036330822,0.012288553,-0.008235032,0.857000481,-1.280235616,-1.726997799,0.857000481,-1.280235616,-1.726997799,36646.14,2.01,720.402,4.802,1625014.415,14718.145,1.929,759812.726
395,Prabhakant etal,2009,Energy payback time.txt,0.00700174,0.093763035,0.004702194,-1.189930232,1.139006357,-0.843235946,-1.189930232,1.139006357,-0.843235946,34974.075,1.47,505.624,4.908,1410676.204,14949.697,2.098,671456.267
396,Prabhakant etal,2009,evaluation.txt,0.005526696,0.026749394,0.006664551,-1.292876253,-0.850846277,-0.709184349,-1.292876253,-0.850846277,-0.709184349,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
397,qi,2020,EER.txt,0.013897824,0.01734965,0.005751438,-0.708639782,-1.129955196,-0.771560508,-0.708639782,-1.129955196,-0.771560508,31607.042,-1.44,-462.402,4.599,1307890.377,13067.147,1.901,627754.514
398,qingyang,2020,Energy.txt,0.01218541,0.049062621,0.016787486,-0.828152344,-0.188294095,-0.017671104,-0.828152344,-0.188294095,-0.017671104,31607.042,-1.44,-462.402,4.599,1307890.377,13067.147,1.901,627754.514
399,qiu,2012,Experimental.txt,0.010237367,0.02191958,0.012345679,-0.964109865,-0.994259131,-0.321097751,-0.964109865,-0.994259131,-0.321097751,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
400,qiu,2018,Numerical.txt,0.012263864,0.010965763,0.009235256,-0.822676874,-1.319513553,-0.533575532,-0.822676874,-1.319513553,-0.533575532,35925.738,1.33,473.278,4.76,1588368.275,14453.702,1.915,745094.581
401,rabah etal,2013,Experimental study of the urban.txt,0.006616756,0.037782589,0.014310982,-1.21679894,-0.523234901,-0.186844849,-1.21679894,-0.523234901,-0.186844849,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
402,rahbar,2016,miniature.txt,0.036992356,0.029346999,0.007505071,0.903170159,-0.773714966,-0.651767131,0.903170159,-0.773714966,-0.651767131,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
403,raj,2020,Design.txt,0.021126723,0.037599231,0.013673655,-0.204121635,-0.528679391,-0.23038164,-0.204121635,-0.528679391,-0.23038164,35452.459,-0.12,-43.947,4.75,1552442.538,14360.628,1.924,730640.879
404,ramadan etal,2016,Analysis.txt,0.032165576,0.056727497,0.003950415,0.566300306,0.039300953,-0.894591118,0.566300306,0.039300953,-0.894591118,34974.075,1.47,505.624,4.908,1410676.204,14949.697,2.098,671456.267
405,ramezanizadeh,2019,Modeling.txt,2.71E-05,0.033409904,0.010879025,-1.676701029,-0.653074103,-0.421287127,-1.676701029,-0.653074103,-0.421287127,35925.738,1.33,473.278,4.76,1588368.275,14453.702,1.915,745094.581
406,ranjan,2013,Economic.txt,0.019686943,0.091956212,0.013726636,-0.304606511,1.0853559,-0.226762488,-0.304606511,1.0853559,-0.226762488,34468.451,3.37,1125.151,4.895,1375702.128,14781.225,2.099,656506.57
407,ranjan,2016,Energy.txt,0.028081688,0.103801132,-0.00240587,0.281278184,1.437070047,-1.328798779,0.281278184,1.437070047,-1.328798779,34974.075,1.47,505.624,4.908,1410676.204,14949.697,2.098,671456.267
408,rao,2012,Thermodynamic.txt,0.012167104,0.03649215,0.013649425,-0.829429981,-0.561552221,-0.232036838,-0.829429981,-0.561552221,-0.232036838,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
409,rao,2013,Analysis.txt,0.02393037,0.032005137,0.024688839,-0.008449957,-0.694786203,0.522082496,-0.008449957,-0.694786203,0.522082496,36702.503,0.15,56.363,4.758,1661716.918,14573.219,1.889,774385.946
410,ratlamwala,2012,Comparative.txt,0.020328942,0.131286142,0.011145364,-0.259800264,2.253189274,-0.403093116,-0.259800264,2.253189274,-0.403093116,35452.459,-0.12,-43.947,4.75,1552442.538,14360.628,1.924,730640.879
411,Rattanongphisat,2008,Thermal separation.txt,-0.008041148,0.00513445,0.000228781,-2.239801106,-1.492664172,-1.148821721,-2.239801106,-1.492664172,-1.148821721,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
412,reay,2013,are the process industries.txt,0.054038644,0.094864693,0.033735478,2.092861997,1.171718173,1.140072329,2.092861997,1.171718173,1.140072329,36702.503,0.15,56.363,4.758,1661716.918,14573.219,1.889,774385.946
413,reay,2015,Thermal energy storage.txt,0.041371049,0.069994243,0.024167734,1.208767225,0.433233742,0.486484989,1.208767225,0.433233742,0.486484989,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
414,Reddy etal,2016,Nanofluid and nanocomposite.txt,0.02415418,0.067291168,0.024045176,0.007170164,0.352970668,0.478112871,0.007170164,0.352970668,0.478112871,34974.075,1.47,505.624,4.908,1410676.204,14949.697,2.098,671456.267
415,Reddy,2009,low carbon buildings.txt,0.031944401,0.085548968,0.034118212,0.550864064,0.895104034,1.166217497,0.550864064,0.895104034,1.166217497,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
416,redpath,2014,evacuated.txt,0.025832127,0.100042724,0.016646849,0.124277204,1.32547073,-0.027278214,0.124277204,1.32547073,-0.027278214,36702.503,0.15,56.363,4.758,1661716.918,14573.219,1.889,774385.946
417,reinoso,2012,Study.txt,0.009448225,0.027747867,0.018185412,-1.019185505,-0.821198384,0.077823402,-1.019185505,-0.821198384,0.077823402,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
418,renato etal,2009,Energetic.txt,0.038768186,0.097821549,0.05579225,1.02710861,1.259516826,2.646804344,1.02710861,1.259516826,,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
419,Renato etal,2013,life cy.txt,0.023317999,0.036964912,0.014392864,-0.051188453,-0.547514367,-0.181251369,-0.051188453,-0.547514367,-0.181251369,31607.042,-1.44,-462.402,4.599,1307890.377,13067.147,1.901,627754.514
420,Renato Lazzarin,2007,Technological innovations.txt,0.036388326,0.03405854,0.022124502,0.861013776,-0.633814005,0.34690868,0.861013776,-0.633814005,0.34690868,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
421,Renzato etal,2007,system based on water.txt,0.020249928,0.063151158,0.032178218,-0.265314792,0.230040321,1.033693483,-0.265314792,0.230040321,1.033693483,34468.451,3.37,1125.151,4.895,1375702.128,14781.225,2.099,656506.57
422,rezaei,2018,Applying.txt,0.008573185,0.058957541,0.015316779,-1.08025618,0.105518204,-0.118137352,-1.08025618,0.105518204,-0.118137352,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
423,ricci etal,2014,development.txt,0.049458945,0.091585714,0.031700835,1.77323636,1.074354633,1.001082744,1.77323636,1.074354633,1.001082744,34974.075,1.47,505.624,4.908,1410676.204,14949.697,2.098,671456.267
424,riffat and qiu,2011,A review.txt,0.041380036,0.029350852,0.008168395,1.209394442,-0.773600556,-0.606454476,1.209394442,-0.773600556,-0.606454476,34974.075,1.47,505.624,4.908,1410676.204,14949.697,2.098,671456.267
425,Riffat etal,2007,direct ground coupled absorber.txt,0.015303517,0.019201199,0.015791407,-0.610533879,-1.074976703,-0.085714803,-0.610533879,-1.074976703,-0.085714803,31493.742,2.98,910.212,4.696,1244213.89,12811.338,1.91,601452.662
426,Riffat etal,2013,experimental investigation.txt,0.025281573,0.048255577,0.007028395,0.085853005,-0.212257876,-0.684329621,0.085853005,-0.212257876,-0.684329621,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
427,Riffat etal,2013,thermodynamical cooling sys.txt,0.038789951,0.021952955,0.00880145,1.028627633,-0.993268129,-0.563209511,1.028627633,-0.993268129,-0.563209511,32069.444,1.83,575.702,4.724,1276283.334,13234.705,1.949,614687.367
428,riffat,2011,Areview.txt,0.042904636,0.11080028,0.024231431,1.315799084,1.644897483,0.490836258,1.315799084,1.644897483,0.490836258,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
429,riffat,2017,Overview.txt,0.035604846,0.06106606,0.01612586,0.806333261,0.168126982,-0.062867747,0.806333261,0.168126982,-0.062867747,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
430,rodrigues,2013,Anovel.txt,0.040884379,0.069132546,0.037004713,1.174801625,0.407647158,1.363398784,1.174801625,0.407647158,1.363398784,34468.451,3.37,1125.151,4.895,1375702.128,14781.225,2.099,656506.57
431,rodrigues,2016,Investigating.txt,0.034490754,0.046483043,0.032360132,0.728578712,-0.26489014,1.046120342,0.728578712,-0.26489014,1.046120342,34468.451,3.37,1125.151,4.895,1375702.128,14781.225,2.099,656506.57
432,rogers,2011,Hydrogen.txt,0.063143021,0.136736574,0.053376906,2.728273255,2.415030294,2.481808505,,2.415030294,,35534.443,0.71,251.418,4.871,1481493.672,15062.902,2.065,701562.049
433,rogers,2012,Yawanalysis.txt,0.044000564,0.039131667,0.001253918,1.392285897,-0.483176392,-1.078792975,1.392285897,-0.483176392,-1.078792975,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
434,Rojas,2013,Atrium building design.txt,0.029214203,0.05680625,0.018366361,0.360318518,0.041639388,0.090184267,0.360318518,0.041639388,0.090184267,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
435,Rosemann and Kaase,2013,combined daylight.txt,0.029010772,0.024774752,0.013350286,0.346120664,-0.9094798,-0.252471497,0.346120664,-0.9094798,-0.252471497,36646.14,2.01,720.402,4.802,1625014.415,14718.145,1.929,759812.726
436,rossi,2012,Ethanol.txt,0.034236053,0.060416047,0.031091012,0.710802699,0.148825969,0.959424772,0.710802699,0.148825969,0.959424772,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
437,saad,2019,Numerical.txt,0.008520903,0.034985465,0.010309278,-1.083905069,-0.606290581,-0.460207413,-1.083905069,-0.606290581,-0.460207413,32069.444,1.83,575.702,4.724,1276283.334,13234.705,1.949,614687.367
438,sabitha,2011,global.txt,0.021336488,0.040917812,0.009871932,-0.189481716,-0.430139945,-0.490083236,-0.189481716,-0.430139945,-0.490083236,35452.459,-0.12,-43.947,4.75,1552442.538,14360.628,1.924,730640.879
439,safira,2020,Thermal.txt,0.013875859,0.053556466,0.029832936,-0.710172822,-0.054857244,0.873483644,-0.710172822,-0.054857244,0.873483644,32069.444,1.83,575.702,4.724,1276283.334,13234.705,1.949,614687.367
440,sahlot and riffat,2016,Desiccant cooling systems.txt,0.02838161,0.068599084,0.03036036,0.302210328,0.391806931,0.909512844,0.302210328,0.391806931,0.909512844,34974.075,1.47,505.624,4.908,1410676.204,14949.697,2.098,671456.267
441,sahu,2017,parametric.txt,0.016289227,0.013042656,-0.017211704,-0.541739397,-1.257843855,-2.34020805,-0.541739397,-1.257843855,-2.34020805,36702.503,0.15,56.363,4.758,1661716.918,14573.219,1.889,774385.946
442,salman,2020,Thermal.txt,0.017293253,0.027280983,0.025557368,-0.471666541,-0.83506169,0.581413056,-0.471666541,-0.83506169,0.581413056,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
443,sampedro etal,2016,Spanish.txt,0.032101367,0.051809259,0.019139663,0.561818995,-0.106737496,0.143009725,0.561818995,-0.106737496,0.143009725,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
444,sandhu,2011,Investigations.txt,0.021911895,0.097998272,0.032894737,-0.149323014,1.264764301,1.08264,-0.149323014,1.264764301,1.08264,34974.075,1.47,505.624,4.908,1410676.204,14949.697,2.098,671456.267
445,Santamouris,2008,built environment.txt,0.041158617,0.096238737,0.028653295,1.19394116,1.212517984,0.792900592,1.19394116,1.212517984,0.792900592,31607.042,-1.44,-462.402,4.599,1307890.377,13067.147,1.901,627754.514
446,Santana,2020,wind glazing.txt,0.031161024,0.067705851,0.024966131,0.496190721,0.365283941,0.541024753,0.496190721,0.365283941,0.541024753,34468.451,3.37,1125.151,4.895,1375702.128,14781.225,2.099,656506.57
447,sawant,2011,Performance.txt,0.0158931,0.015832938,0.015866797,-0.569385834,-1.174991321,-0.080564747,-0.569385834,-1.174991321,-0.080564747,35534.443,0.71,251.418,4.871,1481493.672,15062.902,2.065,701562.049
448,serran,2016,Rammed.txt,0.018479534,0.043738302,0.022156573,-0.388873813,-0.346390441,0.349099517,-0.388873813,-0.346390441,0.349099517,36702.503,0.15,56.363,4.758,1661716.918,14573.219,1.889,774385.946
449,shakouri,2020,Thermodynamic.txt,0.018844762,0.077387595,0.003777594,-0.363383896,0.652766352,-0.906396809,-0.363383896,0.652766352,-0.906396809,31607.042,-1.44,-462.402,4.599,1307890.377,13067.147,1.901,627754.514
450,shamsapour,2020,Developing.txt,0.025900345,0.133063107,0.052418301,0.129038234,2.30595312,2.416324677,0.129038234,2.30595312,,35925.738,1.33,473.278,4.76,1588368.275,14453.702,1.915,745094.581
451,shang etal,2016,Hybrid hydrogen.txt,0.037113413,0.04578249,0.014719626,0.911618939,-0.28569184,-0.158929769,0.911618939,-0.28569184,-0.158929769,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
452,shang,2020,Ruralecotourism.txt,0.054167858,0.058087174,0.039543726,2.101880077,0.079674192,1.536842693,2.101880077,0.079674192,1.536842693,31607.042,-1.44,-462.402,4.599,1307890.377,13067.147,1.901,627754.514
453,Shanmugapriya etal,2018,solar linear fresnel.txt,-0.007975484,0.003237973,-0.024681529,-2.235218285,-1.548976741,-2.850483267,-2.235218285,-1.548976741,,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
454,shao etal,2015,Wireless Energy.txt,0.027857282,0.101558873,0.026276437,0.26561651,1.370490094,0.630533733,0.26561651,1.370490094,0.630533733,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
455,shao,2019,Geological.txt,0.02265486,-0.099755399,-0.065806452,-0.097470115,-4.607184427,-5.659790016,-0.097470115,,,36702.503,0.15,56.363,4.758,1661716.918,14573.219,1.889,774385.946
456,shatat,2015,retrofitting.txt,0.026136358,0.071308189,0.019853187,0.145510042,0.472249041,0.191751635,0.145510042,0.472249041,0.191751635,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
457,shatat,2016,innovativepsychometric.txt,0.036792729,0.061039835,0.010488994,0.889237787,0.16734828,-0.447930764,0.889237787,0.16734828,-0.447930764,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
458,shattat,2012,Water.txt,0.039116882,0.065839678,0.020792333,1.051444703,0.309871192,0.255906201,1.051444703,0.309871192,0.255906201,36646.14,2.01,720.402,4.802,1625014.415,14718.145,1.929,759812.726
459,shen etal,2013,Simulating.txt,0.026655014,0.057271769,0.030587352,0.181708023,0.05546215,0.925019007,0.181708023,0.05546215,0.925019007,34468.451,3.37,1125.151,4.895,1375702.128,14781.225,2.099,656506.57
460,Shilliday etal,2009,Comparative energy.txt,0.007102355,-0.023157637,-0.027488152,-1.182908091,-2.332748125,-3.042208001,-1.182908091,-2.332748125,,32069.444,1.83,575.702,4.724,1276283.334,13234.705,1.949,614687.367
461,shuai,2018,Whatdo.txt,0.015091674,0.037523686,0.025805418,-0.625318823,-0.530922548,0.598357692,-0.625318823,-0.530922548,0.598357692,36702.503,0.15,56.363,4.758,1661716.918,14573.219,1.889,774385.946
462,shusheng,2020,lattice.txt,-0.005455121,0.046343068,0.037011652,-2.059317487,-0.269046455,1.363872795,-2.059317487,-0.269046455,1.363872795,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
463,sicre,2015,High.txt,0.034205521,0.069194167,0.01310576,0.708671798,0.409476865,-0.26917542,0.708671798,0.409476865,-0.26917542,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
464,sicre,2015,Highefficiency.txt,0.034205521,0.069194167,0.01310576,0.708671798,0.409476865,-0.26917542,0.708671798,0.409476865,-0.26917542,35452.459,-0.12,-43.947,4.75,1552442.538,14360.628,1.924,730640.879
465,soares etal,2018,Evaluation of the performance.txt,0.017484156,0.080248554,0.02115203,-0.458343082,0.737717526,0.280477646,-0.458343082,0.737717526,0.280477646,31493.742,2.98,910.212,4.696,1244213.89,12811.338,1.91,601452.662
466,soares etal,2018,Evaluation.txt,0.017484156,0.080248554,0.02115203,-0.458343082,0.737717526,0.280477646,-0.458343082,0.737717526,0.280477646,32069.444,1.83,575.702,4.724,1276283.334,13234.705,1.949,614687.367
467,Someren etal,2017,lighting performance.txt,0.027776253,0.043818469,0.012014787,0.259961344,-0.344010003,-0.343701464,0.259961344,-0.344010003,-0.343701464,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
468,song,2013,Control.txt,0.033853041,0.097184292,0.03554841,0.684071576,1.240594599,1.263916505,0.684071576,1.240594599,1.263916505,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
469,Song,2020,coal dust.txt,-0.00073421,0.005373852,-0.006551649,-1.72983642,-1.485555534,-1.612003286,-1.72983642,-1.485555534,-1.612003286,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
470,spataru,2010,Domestic energy and occupancy.txt,0.034169326,0.095463233,0.028075648,0.706145655,1.189490747,0.753440647,0.706145655,1.189490747,0.753440647,34974.075,1.47,505.624,4.908,1410676.204,14949.697,2.098,671456.267
471,Spencer,2007,predicting light pipe transmittance.txt,0.056351621,0.045206306,0.0134938,2.25428893,-0.302800613,-0.24266783,2.25428893,-0.302800613,-0.24266783,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
472,srinivas,2020,anal.txt,0.034609466,0.015932288,0.018589889,0.736863847,-1.172041287,0.105453833,0.736863847,-1.172041287,0.105453833,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
473,srivastav etal,2009,energy.txt,0.0311036,0.050937023,0.01775055,0.492183022,-0.132637012,0.048117286,0.492183022,-0.132637012,0.048117286,31493.742,2.98,910.212,4.696,1244213.89,12811.338,1.91,601452.662
474,stafell,2011,Lower.txt,0.03251362,0.036036725,0.003237992,0.590590902,-0.575075274,-0.943257831,0.590590902,-0.575075274,-0.943257831,36702.503,0.15,56.363,4.758,1661716.918,14573.219,1.889,774385.946
475,steve,2011,Hydrogen.txt,0.029749247,0.044188519,0.010440309,0.397660245,-0.333022038,-0.45125653,0.397660245,-0.333022038,-0.45125653,34468.451,3.37,1125.151,4.895,1375702.128,14781.225,2.099,656506.57
476,su etal,2010,feasibility.txt,0.015360654,0.087202132,0.026162052,-0.606546192,0.944191845,0.622719963,-0.606546192,0.944191845,0.622719963,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
